,0
25072,7342987441944334048364
25073,526073
25074,1742856988
25075,194066096218226417672192
25076,1447238658638922729580
25077,116175
25078,34
25079,1198324107797254
25080,9312342245
25081,96554580862222868725760
25082,10
25083,139824045
25084,2181389
25085,12
25086,6564606761141895501409883816841
25087,3407
25088,657898464017
25089,52792
25090,20790
25091,126
25092,-247236
25093,34167751
25094,
25095,-416691460525064192
25096,228767924384358907355717734220022985785344
25097,50331648
25098,224403121196654400
25099,376363810775194
25100,9679
25101,155
25102,11445
25103,5452
25104,5637784057984
25105,3
25106,396
25107,3201186852864000
25108,514
25109,2394
25110,10145256726122341001496
25111,337599811
25112,1489
25113,1
25114,131
25115,124
25116,379755239311735494421
25117,111111111111000000000000
25118,369
25119,3
25120,827240261886336764251
25121,117288381359406970978781
25122,1
25123,5155
25124,50488278
25125,1
25126,5433
25127,1048207
25128,372832346
25129,15374940186972235659264
25130,10002000100
25131,285
25132,218
25133,6
25134,4674
25135,-1872
25136,15181
25137,5237
25138,88
25139,41
25140,1013155981
25141,3640880
25142,180
25143,32
25144,44485467702853
25145,131556692786614272
25146,270
25147,83050637417670542044
25148,51204063232
25149,19
25150,866608
25151,4
25152,393063301203384521164229656203691748263012766081190297429488962985651210769817
25153,177
25154,28553099061411464607955930776882965774
25155,9
25156,875711370981239308953
25157,103054049280
25158,383736555463722120
25159,2815900334572572
25160,55183769
25161,2373935421890157156
25162,-146015545604
25163,277508512417717367138
25164,44
25165,685555646658
25166,448
25167,5
25168,74
25169,5
25170,539
25171,8
25172,12649289
25173,6875654686564898985189950316
25174,55555555555555555555555559
25175,0
25176,2
25177,13377
25178,75603621468420794550692
25179,306796370379258600
25180,1
25181,5214154271466
25182,2051
25183,569
25184,76571832941186160874811737622400000
25185,88
25186,65
25187,10626428189078521
25188,535
25189,5600840943900558440
25190,19267
25191,2
25192,137781001350
25193,1548008755920
25194,42112132458
25195,57
25196,1133311
25197,139840535301953855934724122328694784000000000000000
25198,9
25199,3628
25200,16
25201,1023517746213183488
25202,5647370564502376881
25203,14347955295
25204,317
25205,6
25206,41952165966643215
25207,13471118294776123199322521843
25208,13711363121
25209,104709058612
25210,26479
25211,32035
25212,349
25213,10460
25214,11025
25215,139583244540
25216,10000000
25217,7617802852
25218,6
25219,77711
25220,684
25221,4
25222,2120
25223,1120810
25224,114
25225,115691448070469092032508527982414
25226,611
25227,39312
25228,647
25229,152
25230,3278
25231,11144626999776731
25232,-110606189396709847609
25233,1
25234,1559
25235,14602369618879735
25236,2
25237,69
25238,10
25239,6
25240,2147483617
25241,3
25242,386099691
25243,7432389116043114682
25244,317910615
25245,270533919634160
25246,637811969386012141785121
25247,19727477439571083
25248,1182266884102822267511361600
25249,2
25250,7053348690282698
25251,65
25252,33067440
25253,1
25254,95
25255,53
25256,94758985
25257,162063
25258,10494634615565778355427184150449750016000
25259,138474
25260,33493746882302586880000
25261,46360392
25262,68478238362384
25263,116438844036
25264,2736
25265,11779
25266,7222921375625584
25267,284
25268,44897274
25269,9956658572
25270,39100792
25271,1
25272,330
25273,
25274,9887
25275,3
25276,3468106220733400647655
25277,141
25278,846908
25279,1434797
25280,10641
25281,4
25282,170828354
25283,2
25284,1
25285,1143073
25286,9
25287,3
25288,48699429237698
25289,21
25290,263124862
25291,
25292,2807
25293,1
25294,291407720701800854792287
25295,2971
25296,1
25297,10519424
25298,621133
25299,150
25300,87189642485960958202911070585860771696964072404731750085525219437990967093723439943475549906831683116791055225665629
25301,9
25302,2136586215525
25303,15555
25304,273
25305,205670659950
25306,334986945826585801
25307,946558172
25308,100
25309,211204417239721971
25310,11
25311,4
25312,2789130810728711760475063805085713493445792640582613331968000
25313,4
25314,80466744544235325387
25315,3
25316,336955
25317,163
25318,2137
25319,163
25320,9
25321,499484958151630
25322,352660
25323,9
25324,2
25325,17309711516825516108403231948800
25326,1405
25327,2248
25328,1
25329,
25330,136
25331,226485741460066725
25332,572003003167
25333,26431433
25334,941596
25335,2
25336,3211313131313
25337,26214
25338,1
25339,211969
25340,60164133936171522
25341,16626378995609962758169
25342,228273036346967044979900512337165522400819024722490933829954793073267717315004135590642802687246850771579138342847
25343,1570
25344,19964011820443
25345,935
25346,2993372
25347,3324648277099157
25348,959467
25349,133333333333333333333333333333333333333333333333333333
25350,-248242046141055
25351,
25352,79
25353,677
25354,110035817593
25355,40546403939165805
25356,17
25357,626870990394918801
25358,1529388
25359,128874564
25360,11
25361,21875424220837153422
25362,165
25363,96337
25364,180
25365,456
25366,2881327
25367,2
25368,110976
25369,-12072627707904
25370,364724
25371,42286939137094085
25372,4
25373,137
25374,142415188146838161
25375,1879
25376,22
25377,10
25378,602
25379,27514634240000000000000
25380,19717814526785
25381,34658318003703434434962860
25382,76
25383,1192530198055712826264639739575734950954723597893286538562918677849035900498296709057759892487138176511608345909
25384,823322219501
25385,20201042817684183533764005921
25386,38349816218085376
25387,89
25388,293441113300834537758720000
25389,-434302821056087233474158259
25390,10920781877316031992615629928696178128586477545
25391,712575504763406361133056000
25392,44555404454444540454555540045000554555545444
25393,13
25394,2141700448802291762
25395,1
25396,162129586585337856
25397,533
25398,202
25399,106
25400,13581
25401,159078942
25402,148418181848481418444484488141
25403,90
25404,110
25405,76612776253995570
25406,2609
25407,637126
25408,6180682927872411162068450625
25409,90109653735189937241418635813
25410,16493
25411,22
25412,25
25413,58492355525303946
25414,259491059
25415,34435495872
25416,13644335009762
25417,103
25418,2383
25419,101882179551
25420,1
25421,182578
25422,46349
25423,3520
25424,709
25425,469
25426,39088169
25427,6
25428,1830890468736
25429,12122
25430,28
25431,1187
25432,2686619638
25433,6
25434,118
25435,157894736842105263157894736842105263
25436,9941515057552
25437,27606617
25438,10777107944060
25439,9858589
25440,90
25441,36620603759
25442,900
25443,1.312420365886667e+19
25444,241
25445,3681400551
25446,99805923832
25447,73385800384796322
25448,70341947440289270101707
25449,5969969671887834658217008633
25450,4781352082416619
25451,15
25452,2
25453,20000000000
25454,1871
25455,10006712616835423333725869390401
25456,115792089237316195423570985008687907853610267032561502502920958615344897851393
25457,12
25458,211803668881914847
25459,5
25460,29236241424977
25461,347663922060
25462,591
25463,2382108386
25464,810
25465,3
25466,50428380890679632
25467,30
25468,3
25469,18744974860247264575032720770000376335095039
25470,10764
25471,78
25472,2
25473,7560750299
25474,4080
25475,111461502853365199
25476,59
25477,3
25478,505
25479,1278803968
25480,2
25481,2
25482,2790510
25483,3238428376721
25484,-1728
25485,790552134804
25486,5567411131221296448
25487,3077621040343449600000
25488,72
25489,9
25490,35682489
25491,13992198144
25492,1560
25493,222
25494,213984
25495,38070681323495436614002589
25496,5154
25497,64
25498,18253
25499,5376425842
25500,534827
25501,5
25502,352276801491
25503,1253931687
25504,27543608
25505,71
25506,5
25507,5279714475068297862864
25508,3203
25509,2
25510,5871
25511,134
25512,2522185086
25513,1060975242
25514,3660
25515,766
25516,864410083505160192000
25517,9308590679915771484375
25518,2
25519,104728235042891360
25520,269861
25521,3407
25522,36702530598038153052
25523,42643801
25524,1075
25525,181908117707763484218885361402
25526,82053664
25527,62
25528,223
25529,61
25530,907200
25531,260
25532,10
25533,1
25534,2529
25535,752911901689684021069284410
25536,88
25537,38
25538,271
25539,7536438344
25540,24821711727873379
25541,6
25542,4865804016353542144
25543,4852469693781752
25544,1
25545,
25546,254963
25547,3031993693950136247986
25548,19038878297
25549,2212
25550,57
25551,1
25552,19697
25553,1
25554,38
25555,6309964631348
25556,2213148571
25557,11301486545827607
25558,86094083836577627060684
25559,76
25560,5568
25561,40570
25562,238834187
25563,60716992766464
25564,2888120485072388966400
25565,465
25566,216
25567,196655385772154455
25568,23338590813
25569,817
25570,6996
25571,0
25572,39
25573,194066096218226417672192
25574,1124000727777607680000
25575,1541133
25576,648391
25577,5
25578,4
25579,1487
25580,165150307912136693948216143106251788630208
25581,2998
25582,4
25583,-4416
25584,2
25585,127084865256044709638625
25586,2925902656644
25587,99200
25588,403
25589,271
25590,27459924376592
25591,59
25592,512
25593,18694333110162724133404815215312837760
25594,86
25595,18
25596,37
25597,
25598,4332318322289242716480
25599,329
25600,6
25601,65536
25602,192
25603,155681826868802708662507744652859497547627180714885120
25604,72
25605,107
25606,1484
25607,9
25608,84648865815216502596932335523
25609,27321393538573
25610,3284417711038464000
25611,8
25612,2679
25613,12631837146241245
25614,1
25615,1
25616,2
25617,953199685441
25618,960392564
25619,109201700
25620,-1038296963667026304
25621,1865
25622,6311523942644393705472
25623,17669
25624,7805560
25625,192134
25626,4
25627,201778521
25628,24175662765170152589398
25629,2181
25630,5445847423328601499764522166702896582657
25631,251
25632,
25633,56979085
25634,35136
25635,500636830769
25636,1723
25637,202
25638,369074247549339088
25639,11417968671701230
25640,3
25641,2698410
25642,17017
25643,648102812344
25644,1766
25645,999142
25646,96
25647,23479
25648,684823
25649,7
25650,2415651952691819
25651,54224850406884797340188672
25652,1.812628077000273e+19
25653,8
25654,1411049022002884046539
25655,272703572385
25656,-202248991637
25657,1976
25658,56851
25659,20346417
25660,100049
25661,1.3225339591553573e+19
25662,1763
25663,
25664,224485080580
25665,5322732785525637634435108
25666,10
25667,1
25668,289450641941273985495088042104137
25669,27081302315719663051228636805358
25670,49903794405
25671,954437177
25672,180385298129642593
25673,630392564294402819207041
25674,2
25675,1152
25676,15330685079
25677,1
25678,3
25679,2096654942154151785036724164524
25680,513198089
25681,1496391824212
25682,1
25683,5938947
25684,20
25685,83668255425284801560576
25686,
25687,5
25688,5209
25689,1
25690,171821387249394349577932210
25691,147991352023
25692,-5618437516698910720
25693,10140
25694,184755280244849565353940
25695,2704
25696,18277548009831424
25697,47
25698,10
25699,114
25700,0
25701,4
25702,170380742
25703,288039183533356
25704,33
25705,1
25706,144200
25707,314
25708,-2592
25709,5800
25710,100
25711,5657
25712,20
25713,659
25714,3433
25715,19683
25716,37535
25717,130218850259
25718,4
25719,-3736
25720,2166703103992332274919550
25721,2
25722,3
25723,200291280469589166
25724,3
25725,33459
25726,2550
25727,107
25728,137845
25729,2092
25730,5527
25731,5449
25732,1153
25733,1619152874321527556575810000000000000
25734,1367
25735,1185979605
25736,82
25737,18
25738,438161926888980929318584
25739,13824
25740,9476950
25741,9090
25742,101
25743,563
25744,202
25745,547
25746,5
25747,6557470319842
25748,485
25749,7
25750,6
25751,8
25752,156250
25753,5857
25754,17
25755,62
25756,118
25757,7
25758,8318320069722
25759,44324041325721
25760,848
25761,556298
25762,46
25763,69085973044125
25764,95
25765,75
25766,87314
25767,5
25768,113694201046379
25769,77383645289778040012800
25770,36471417839301806650071044099094271952733028881102465703717269909932159185709375
25771,99
25772,3603385124651416948013919241525788672
25773,73
25774,175548055081259277
25775,9.906634826573197e+18
25776,2822
25777,2216119238656
25778,6888119
25779,475079402305823570849
25780,270582939585
25781,123859
25782,3479
25783,223207129087
25784,29
25785,15464071313054035722739424623204673044920
25786,11
25787,1
25788,-32
25789,12215371106849
25790,528
25791,433494437
25792,624778
25793,1087
25794,9227465
25795,821
25796,143
25797,1000000000000000
25798,278
25799,1145336850
25800,2213
25801,11292695814902576267980257280
25802,16
25803,7
25804,9211
25805,21658
25806,10029555035534357
25807,173754047228
25808,1
25809,30888000
25810,91366346681513601154476
25811,41
25812,3375111
25813,7
25814,454
25815,64
25816,1538264672813438079567996935803
25817,1424174931670379304734465767920
25818,151
25819,2
25820,
25821,2
25822,523
25823,58564
25824,5
25825,17645187
25826,2
25827,3
25828,2
25829,11845801476106616135344
25830,2479338843
25831,188
25832,271
25833,988
25834,39903
25835,370882277949065911875
25836,63509
25837,51120054233490
25838,7694
25839,121104
25840,313628975
25841,48400
25842,74
25843,1451520
25844,14515330214041663380323278934926485012751
25845,271
25846,2000439367
25847,30432
25848,2
25849,7399
25850,1741769316989022364875
25851,152739317354
25852,9928
25853,33764
25854,502
25855,0
25856,328
25857,15148209527700
25858,4
25859,78310985281
25860,160
25861,-219113911766658060
25862,1880
25863,8
25864,276417903263710
25865,487691693453055908
25866,1
25867,1111111111111111111111111111111111111111111111111111111
25868,190
25869,516625648014869290354797521879383114125823989794742396526049715541246671360001
25870,95367367640625
25871,130
25872,147666184
25873,78
25874,4730523156632595024
25875,11799840
25876,1146374959980
25877,1.0000003599249373e+19
25878,158389325993422
25879,66
25880,17850625
25881,377
25882,4
25883,430023359390034222082732011948356798311147247214997695270038813781532497547421283
25884,1896
25885,5608242214782541676496
25886,28080
25887,68479161927863057179564432736483
25888,220825313309
25889,40884288
25890,6
25891,386404
25892,1665532558389396767070
25893,1
25894,37776
25895,1
25896,166153499473114484112975882535043072
25897,431133538136479945968
25898,3481752
25899,15567
25900,107
25901,228576043106974646
25902,82875504826818513459334
25903,41649724056091694466822995563486395949185
25904,56272308538682
25905,122
25906,3
25907,288792
25908,248115
25909,8
25910,1
25911,9819315
25912,1141141
25913,3221225472
25914,6
25915,2402
25916,40653961508160000
25917,1742555
25918,191335531681410403898936730
25919,439210011070341066532
25920,21633105877502
25921,34313
25922,23920501241
25923,59638
25924,744876885721366948399627
25925,102
25926,78
25927,177455670313
25928,10430012061189048036456303441601971435
25929,0
25930,3
25931,38189
25932,80
25933,207240288658392
25934,48424584171850411
25935,522165436992898244102
25936,68949024
25937,25857479250625
25938,2999
25939,3367
25940,166532
25941,10408
25942,11827018732969441
25943,24293
25944,92558
25945,353359
25946,42144202443
25947,48208452866816
25948,7
25949,3
25950,18130
25951,3714
25952,2
25953,30842
25954,5912832709303150490046968459510832
25955,135
25956,265
25957,262755041438890
25958,-581798410
25959,79
25960,19
25961,22698374052006863956975682
25962,12302792042521559040000
25963,8
25964,213
25965,190
25966,
25967,400
25968,5629499869780
25969,2000005
25970,30
25971,174824418896006501
25972,367296043197
25973,1356
25974,375129
25975,163
25976,116781703334762
25977,1295496
25978,36
25979,4154785787012849809920
25980,1361
25981,1789
25982,6921
25983,666666666666666666661
25984,5117
25985,2
25986,8986032648
25987,69791991919
25988,1
25989,6968770713230523
25990,5
25991,9
25992,448624205061282686849788
25993,4111419327088961408862781440000001
25994,19
25995,74630577348
25996,606
25997,51759280
25998,2
25999,122
26000,262145
26001,24413727008012244865702150476410950284
26002,672150354093691
26003,26027708820495411423962638336001
26004,282844564
26005,1639362506927114546
26006,-29784
26007,0
26008,34422065224987469772
26009,596048018991814531136899
26010,342354698603
26011,112
26012,1
26013,1
26014,12231083765450280256194635366400000000
26015,717562064613224742912
26016,4082796
26017,88038
26018,56742981599768
26019,1
26020,430235439
26021,4704
26022,125
26023,184267357810
26024,16
26025,421862
26026,50
26027,2
26028,72723460248141
26029,6
26030,4729
26031,54058768940775828
26032,528
26033,10
26034,3
26035,126659
26036,135135
26037,13835
26038,8648
26039,36
26040,594
26041,80
26042,18059373
26043,56179604057909797695704800461149
26044,25
26045,69794079385
26046,51520
26047,174753
26048,8
26049,1973428795542
26050,14
26051,115792089237316195423570985008687907853269984665640564039457584007913129639936
26052,257
26053,929
26054,4
26055,5160
26056,2750710880016902131123422793322699970110063817946068739768171777481145
26057,74816205409
26058,120832
26059,612293179823760898820162678475549198446848819338
26060,45678
26061,5
26062,1
26063,7
26064,2003591
26065,113
26066,1026
26067,254
26068,256
26069,163
26070,3221214548
26071,4483640576
26072,265547472520415711196418101
26073,4054190
26074,13563377141298566879867
26075,3590622358224471993651445012122431990834934483552661750
26076,913
26077,58959623892961901042
26078,2952790015
26079,6049
26080,999454999
26081,2045307592522895
26082,104976
26083,1675661406608081280
26084,183326438562982
26085,863
26086,780804795682244025
26087,759
26088,1853
26089,210336
26090,2
26091,7966805463258438079563650
26092,110502
26093,28569765
26094,200
26095,1621079
26096,1541961961341134848
26097,7
26098,587
26099,2441
26100,15177620126188504995068476821390625
26101,
26102,219060189739591279
26103,227421277339089144013856519077984575453797747955889134
26104,8009
26105,1285
26106,20924
26107,1367
26108,647035878199198528186676602257274797090264539487696578002221165004966562727016349210912064208
26109,9
26110,7023
26111,344
26112,1156838823908660229380221584221016428369393918222008320000000000000000
26113,73
26114,9.22337203900226e+18
26115,5
26116,846835624611
26117,15801
26118,505447028499210250
26119,181476
26120,1324710070914750097
26121,142731723758708496093750
26122,9666668
26123,9455772314980320
26124,2103707920494
26125,405071776024
26126,21
26127,1953125
26128,351829430966702353416192
26129,23864454100106265332248473856
26130,538190352
26131,15
26132,12
26133,2370220528768971149166621890
26134,11397643763639976
26135,86
26136,1
26137,3232320
26138,19599665578316398592
26139,10021590261
26140,3877
26141,5579256
26142,33872716318708966
26143,441000
26144,24481
26145,109705
26146,72997573474949923072
26147,4
26148,102296095
26149,55638
26150,638
26151,13654
26152,1719559736948358761
26153,564853480556
26154,924
26155,116
26156,283
26157,51702516367896047761
26158,45
26159,379749833583241
26160,1132453154
26161,4
26162,36572931177942
26163,6
26164,1474291
26165,46292552162781456490001
26166,19442812076
26167,416447624724
26168,2063
26169,2
26170,396052831464
26171,49
26172,45332594
26173,178629122366311
26174,12555
26175,476472937974314
26176,2156695499113014719143826715127578624000000000000
26177,1549
26178,277
26179,936666179
26180,21320
26181,1661
26182,7605143367385966288569
26183,200406388
26184,13
26185,260919263232
26186,91584291381177844
26187,37688
26188,3
26189,7
26190,212300488377
26191,36
26192,40
26193,322850304
26194,251367828199
26195,1
26196,88507
26197,69242679948
26198,8048559615522273
26199,1427
26200,438640634423372575622395751944
26201,1
26202,39848449432985688
26203,47
26204,-562949953421312
26205,93679
26206,401
26207,959792584260031648
26208,11
26209,105
26210,8887
26211,121
26212,1777365
26213,2663689661329760406050654
26214,42866
26215,54411
26216,4302619498442
26217,360
26218,423
26219,73465378482214
26220,4256
26221,194
26222,234
26223,85317719822978885714475
26224,2
26225,15028890276428
26226,148035890
26227,10389410535965
26228,13016
26229,21
26230,422
26231,5400000540
26232,134
26233,72456284150820802
26234,794526219
26235,1
26236,15
26237,34357076641
26238,6
26239,823543
26240,68979138844
26241,141
26242,2362334876238883501403023
26243,4556
26244,529555380901
26245,3
26246,253288779232041951
26247,55109
26248,1.5415190705591603e+19
26249,4
26250,68
26251,684547143360315373
26252,224
26253,56434524
26254,1
26255,33559365375
26256,111
26257,-278653866803200
26258,160
26259,894504588855167462245204
26260,118
26261,297911
26262,71746062664768072379446244
26263,787
26264,163
26265,157534492276509956656902449336997243381860518317055
26266,27
26267,360775279732
26268,2176467090
26269,147818180556775365
26270,103644625748031
26271,1211211211211211
26272,972442759275187200000
26273,1234567891011121314159
26274,557
26275,1978419655660313589123980
26276,13958643744
26277,528
26278,147264250942490855924510760
26279,318148898783232
26280,39064336
26281,148
26282,1154712762
26283,757
26284,32530033219580
26285,1249
26286,106871608053
26287,1313131313131313
26288,230479103253264
26289,274837925289083
26290,3
26291,129
26292,22459555849922688516096
26293,1347
26294,4607306
26295,491
26296,-1044242762736047104
26297,35
26298,187
26299,1024
26300,4684429285176288596665322
26301,246149512349702400
26302,987683253336131809511244100000000000000
26303,3
26304,15990
26305,1.5383832371115704e+19
26306,619173642240
26307,10
26308,236
26309,2
26310,808461
26311,136233868657
26312,2552682051
26313,29999983
26314,0
26315,8173032301
26316,552289814
26317,4008
26318,882
26319,480918
26320,4
26321,764
26322,378
26323,2576
26324,1307674368000
26325,24854
26326,1635175
26327,77895299289393
26328,2
26329,2265711086240
26330,60660060606000770770776700
26331,2383
26332,239606189255
26333,2750431
26334,66
26335,262127985893787992511696
26336,59170
26337,10
26338,3
26339,40
26340,47
26341,1
26342,218
26343,575
26344,1
26345,3
26346,33
26347,191380483
26348,342473589
26349,774
26350,10
26351,388
26352,1177777777777777777777777777777777777777777777777
26353,2953208968320
26354,103660251783288
26355,72
26356,13
26357,504339820818380694
26358,453060
26359,392637961158139125
26360,1880027396323616236032
26361,374599289123263236521340
26362,89746
26363,1.13749454020608e+19
26364,2658351411163282144153185664555284480
26365,27277
26366,203957791852
26367,74
26368,7
26369,1
26370,255
26371,72325
26372,331840
26373,112203290640603311
26374,11728127521060
26375,451
26376,170
26377,2124742882777925
26378,246113559
26379,1986818142426
26380,11111111111104111111111111
26381,1
26382,2272075034938
26383,683
26384,13345389352004839017903164910465
26385,54191870867456
26386,228
26387,59483046140261749951587180
26388,118101
26389,11467
26390,2063
26391,1012635463
26392,14907304327
26393,2
26394,2126764718766
26395,2676465117663
26396,48470
26397,1157108876622296079054
26398,31446995505814020383166371418359014222725120000
26399,74439378783079
26400,67195
26401,4776623401553625413419662091924
26402,1184443
26403,1343425659371977
26404,118
26405,5
26406,28948022309329048855892746252171976963487637349870610241596083305694166515713
26407,20
26408,6
26409,355
26410,205
26411,21147
26412,67659
26413,97525522430989
26414,222280
26415,207
26416,925103102315013629321198
26417,134
26418,200
26419,62
26420,2346968934938492776129480
26421,201
26422,22
26423,429
26424,-1488492672130035744768
26425,8311
26426,238019066600097607402
26427,3
26428,2822
26429,45967961675464498
26430,139420003
26431,2125669
26432,50
26433,419237061675092916719453
26434,1097
26435,1063443233267664064332
26436,6
26437,161640657722878750
26438,436827335493148600
26439,174590385277914250444800
26440,453664960868214198206218533253007296517
26441,6936
26442,698440667872786
26443,10
26444,5725831
26445,2
26446,422905697694540
26447,19282807
26448,2
26449,38851092934042552
26450,289957676481895898782401
26451,17364687136169496633031
26452,1168540093186822172351633280
26453,66666943594783
26454,2
26455,140
26456,124
26457,52
26458,351682265933341657231
26459,64386223316858528
26460,570
26461,31676352024078369140625
26462,4145814332316640869606
26463,33543439104796
26464,27184833539127138
26465,0
26466,150130937545296572356771972164254457814047970568738777235893533016064
26467,37810209148921878
26468,294563
26469,143
26470,5956430
26471,259500567
26472,4856
26473,1341
26474,14
26475,88
26476,416011416350266218862952
26477,985178854556524
26478,1003593296864578
26479,845066215769150100
26480,917249983543337400
26481,79850555673174
26482,637
26483,8553624307
26484,6312538603518277719
26485,283320
26486,79
26487,32247603683098
26488,439
26489,114970670286577872
26490,3
26491,791502
26492,3250063955
26493,501
26494,364004
26495,4
26496,22644
26497,2
26498,126688273871
26499,179
26500,1
26501,28
26502,0
26503,1539265205
26504,2
26505,1118208
26506,374202463026001299
26507,108000
26508,487
26509,6
26510,383
26511,2
26512,793502
26513,262798854860711897
26514,127608480923659770
26515,2125311297
26516,143
26517,237551857557
26518,9
26519,3505978390793893
26520,999
26521,16843046
26522,73169
26523,13547120512852878
26524,262140
26525,178079
26526,3
26527,2664008539017
26528,52
26529,1
26530,9
26531,4
26532,378
26533,808201
26534,2547395462101087203331507031250
26535,1026
26536,10
26537,1177
26538,34719352972951195290492954195861372
26539,42768
26540,111111111111111111111111111111111111111111111111111111111111111111
26541,83
26542,202
26543,85504723470329847456379126545730424791071000000
26544,15
26545,2040
26546,5775
26547,246113848342
26548,6
26549,5
26550,444444444888888889
26551,156740126985437
26552,83
26553,1986761935407441102
26554,6
26555,138293592048140425181
26556,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
26557,20
26558,64
26559,110706045228774765
26560,142756162602411602
26561,19708184921537975123608340
26562,74
26563,109999999999999999
26564,2
26565,75613356769282
26566,586
26567,746523
26568,1
26569,104
26570,723574014257984910
26571,2081
26572,4618
26573,98
26574,59140
26575,932560727269722
26576,1488
26577,158
26578,392
26579,6440
26580,692533995824480256
26581,53578
26582,325
26583,91330153089556497015273454080000
26584,382
26585,238
26586,1
26587,365689
26588,508777045979418
26589,561
26590,4004
26591,19
26592,
26593,7988
26594,1
26595,70571377417819411767223541
26596,4
26597,9
26598,160
26599,304250263527210
26600,136
26601,20
26602,116506
26603,932
26604,1452586950516895892
26605,7633
26606,4
26607,2
26608,8950146311929021210
26609,25703
26610,887
26611,339
26612,4447
26613,12301406
26614,10
26615,
26616,201946673325313730165095787
26617,52
26618,1673157228
26619,18536
26620,330225942528
26621,141
26622,186
26623,4160
26624,40894403574255214909720
26625,2
26626,1631796
26627,2016
26628,226422016143905134464
26629,340
26630,277
26631,145422675
26632,1002
26633,351725765537429496729718446744073709551617340282366920938463463374607431768211457
26634,2
26635,4216
26636,9255608309383525500408
26637,39983
26638,22671428650501
26639,1075
26640,4
26641,254
26642,60319259
26643,53421565080956452077519377
26644,2318764463485777975432760948801307487809
26645,346
26646,472026987139529784411863302656373
26647,2
26648,880719036120
26649,183648021600
26650,1
26651,840
26652,583456285162491601
26653,937589854080064
26654,306882907287251841
26655,6
26656,1402562262828848350945747
26657,347957262094712236
26658,15911875336
26659,974
26660,39197947672609240635681299333726499
26661,488
26662,9
26663,2411
26664,133
26665,1
26666,21
26667,1547934105600000000
26668,11940005836537
26669,2329089562830
26670,41931064368881878511703371604583698172807
26671,69
26672,14159
26673,3386
26674,307215779816
26675,200560490130
26676,166
26677,36973989
26678,14665560
26679,7
26680,-669569466986357627289600000
26681,654538444302027625
26682,1704
26683,407915
26684,69
26685,35514167158635839770
26686,5864067607211
26687,815
26688,1
26689,1
26690,1419
26691,4489
26692,222227722297792922929
26693,95
26694,0
26695,97
26696,43321135541
26697,2834492178580299130305958000
26698,39336
26699,232450
26700,8
26701,465769803
26702,142107550142684602
26703,5
26704,8
26705,1147
26706,46723393566999
26707,4381
26708,40164235953600
26709,404357622799435017
26710,323228780417515520
26711,
26712,40743883935
26713,4
26714,2975374
26715,154
26716,17408
26717,99
26718,6
26719,1852958218856132372722626702327036659515008
26720,1444326418174436931225916
26721,1
26722,32
26723,19599665578316398592
26724,405662
26725,-29279357851856595135406
26726,2168
26727,229
26728,2
26729,6
26730,22473253520120296968203645006140445948
26731,38595309442970934700
26732,223
26733,57154688645175
26734,2508
26735,64
26736,9
26737,1908091
26738,88829
26739,49
26740,128658177948154506195773161297
26741,1746898
26742,6
26743,119
26744,4294967295
26745,275
26746,4904887652
26747,9376762501
26748,271
26749,1
26750,174391
26751,1
26752,116
26753,911509010152560
26754,2765958377374818
26755,1210
26756,465817912560
26757,5881
26758,197298725918886144
26759,1109288626710839296
26760,10
26761,730
26762,78
26763,282
26764,169789022208
26765,2916065637047374
26766,3283521
26767,247456
26768,56
26769,4
26770,838101477953
26771,22796905055
26772,78083415244800
26773,513176076
26774,197
26775,54018522
26776,1036976
26777,111
26778,17071822275
26779,4278801141
26780,64
26781,14551915228366851806640625
26782,38
26783,347
26784,3
26785,106679023552528384
26786,96941
26787,2938735877055718769921841343055614192892832062416197386190308265258845498373735129547344
26788,27466544634221
26789,54000
26790,342
26791,20
26792,48444151296
26793,1022726070574065
26794,419
26795,1459
26796,1993
26797,29
26798,3967
26799,8
26800,2097152
26801,254
26802,371198523608647
26803,65749433548871560459971
26804,8
26805,7
26806,10
26807,34107115135800
26808,31208497320
26809,41522339189370
26810,143
26811,12534703338214779
26812,1123993155149853
26813,1
26814,3868346975
26815,5624
26816,710021632610736714
26817,6487
26818,208927
26819,636
26820,144294430454318540
26821,4875896455975
26822,1044640
26823,181
26824,18360
26825,2673209809473755
26826,60170087060757
26827,181440
26828,1332941601784243
26829,148067303294213271502974778276445
26830,3
26831,109564294856817
26832,99
26833,45272405
26834,59
26835,31756593605318274408653251348629973
26836,7667716927194638935286982918857620344809476
26837,4
26838,0
26839,305761
26840,25
26841,96766
26842,255192804636000
26843,5
26844,15
26845,793234441
26846,908599296636571063075
26847,9223088985799640757493
26848,56839765304
26849,9148624023241031
26850,1347335217403078656
26851,7777808
26852,301630179445484189338797
26853,541
26854,68
26855,49573086472
26856,17315576197920000
26857,4
26858,129024
26859,34553
26860,50000
26861,426878854210636742656
26862,513
26863,9605
26864,928105401692205765637182081
26865,29474153
26866,381104792645297511721802786471971556694067218792480
26867,200
26868,14656709518
26869,3
26870,29063177136000000
26871,34143185
26872,88
26873,364
26874,5
26875,21651217007530946175606768762255421159692845640522169779616
26876,137
26877,220
26878,1588666142706
26879,0
26880,6903881376202752
26881,6594122451689240367926243
26882,1710012252494048735232000
26883,11846460906971781
26884,812
26885,1111111111111122222222222222
26886,6
26887,491293260057600
26888,314928
26889,723573111879673
26890,-43
